G6140-MONOMER	G6140	P75682	CP4-6 prophage; probable 2-keto-3-deoxygluconate aldolase	YagE
RBSC-MONOMER	EG10816	P0AGI1	ribose ABC transporter - membrane subunit	RbsT, RbsP
G6619-MONOMER	G6619	P77335	hemolysin E	YcgD, Hpr, SheA, ClyA, HlyE
CYSTATHIONINE-BETA-LYASE-MONOMER	EG10583	P06721	MetC	
G7066-MONOMER	G7066	P76349	predicted protein, N-terminal fragment	YeeL_1, YeeL
EG10863-MONOMER	EG10863	P0CG19	RNase PH monomer	Rph
G7516-MONOMER	G7516	P52045	methylmalonyl-CoA decarboxylase	ScpB, YgfG
EG11496-MONOMER	EG11496	P28369	predicted peptide chain release factor	PrfH
GLCNACPTRANS-MONOMER	EG10840	P0AC78		WecA, Rfe
EG12121-MONOMER	EG12121	P0AEV1	regulator of RpoS	SprE, YchL, RssB, Hnr
MONOMER0-2858	G0-10632	C1P608	predicted toxic peptide IbsB	IbsB
G6121-MONOMER	G6121	Q47684	antitoxin of the YkfI-YafW toxin-antitoxin pair	YafW
PURE-MONOMER	EG10793	P0AG18	PurE	Ade, purE1 peptide, catalytic subunit, AIR carboxylase subunit, catalytic subunit, AIR carboxylase
CYCLASE-MONOMER	EG10448	P60664	imidazole glycerol phosphate synthase, HisF subunit	HisF, hisF enzyme
G7050-MONOMER	G7050	P64517	predicted protein	YodC
EG10847-MONOMER	EG10847	P16917	RhsB protein in rhs element	RhsB
G7496-MONOMER	G7496	Q46810	molybdenum cofactor cytidylyltransferase	YgfJ, MocA
EG11464-MONOMER	EG11464	P27842	conserved inner membrane protein	YigF
GALACTURIDYLYLTRANS-MONOMER	EG10366	P09148	galactose-1-phosphate uridylyltransferase	GalB, GalT
EG12101-MONOMER	EG12101	P0AEL3	ferrous iron transport protein A	FeoA
MONOMER0-2823	G0-10595	A5A619	hypothetical protein	YojO
G6104-MONOMER	G6104	P0AD59	inhibitor of vertebrate C-type lysozyme	Ivy, YkfE
PROW-MONOMER	EG10772	P14176	glycine betaine / proline ABC transporter - membrane subunit	OsrA, ProU, ProW
CMTB-MONOMER	EG11791	P69824	predicted PTS permease - CmtB subunit	TolM, Enzyme IIA<sup>Cmt</sup>, EIIA<sup>Cmt</sup>, Enzyme III<sup>Cmt</sup>
G6590-MONOMER	G6590	P75975	e14 prophage; predicted DNA-binding transcriptional regulator	YmfT
G7028-MONOMER	G7028	P76299	flagellar biosynthesis protein FlhB	YecQ, FlaG, FlhB
EG10827-MONOMER	EG10827	P15032	exonuclease VIII, ds DNA exonuclease, 5' --> 3' specific	RmuB, Rac, SbcA, RecE
EG11426-MONOMER	EG11426	P27241	protein involved in KdoIII attachment during lipopolysaccharide core biosynthesis	WaaZ, RfaZ
G7483-MONOMER	G7483	Q46797	predicted protein	YgeQ
G7953-MONOMER	G7953	P39409	predicted pyruvate formate lyase activating enzyme	YjjW
EG12045-MONOMER	EG12045	P33919	predicted ATP-dependent helicase; implicated in DNA repair	YejI, YejJ, YejH, RadD
MONOMER0-2781	G0-10559		predicted protein	YnfP
G495-MONOMER	G495	Q46829	6-phospho-&beta;-glucosidase A	YqfC, BglD, BglA
POTI-MONOMER	EG11632	P0AFL1	putrescine ABC transporter - membrane subunit	
CHAINI-MONOMER	EG10069	P04391	ArgI	
YNJC-MONOMER	G6950	P76224	putative transport protein, ABC superfamily - membrane component	YnjC
G6570-MONOMER	G6570	P0AB40	outer membrane protein involved in copper permeability, stress resistance and biofilm formation	ComC, YcfR, BhsA
G7010-MONOMER	G7010	P76275	predicted protein	YebW
EG10764-MONOMER	EG10764	P07013	PriB	
EG11395-MONOMER	EG11395	P0AF40	conserved inner membrane protein	YijD
G7466-MONOMER	G7466	Q46941	conserved protein with bipartite regulator domain	YqeH
G7935-MONOMER	G7935	P39387	predicted DNA-modifying enzyme	YjiQ
EG12021-MONOMER	EG12021	P33369	conserved protein	YohH
MONOMER0-2697	G0-10475	Q2M5U1	predicted protein	YtjA
FUCULOKIN-MONOMER	EG10350	P11553	L-fuculokinase	FucK
PITA-MONOMER	EG12230	P0AFJ7	metal phosphate:H<sup>+</sup> symporter PitA	PitA, Pit
CARBPSYN-SMALL	EG10134	P0A6F1	carbamoyl phosphate synthetase, &alpha; chain	CarA, Arg, Cap, PyrA, &alpha; chain, small chain
YJEM-MONOMER	EG12475	P39282	putative transport protein, glutamate:GABA antiporter family	YjeM
G6550-MONOMER	G6550	P0A8D6	<i>O</i>-acetyl-ADP-ribose deacetylase, regulator of RNase III activity	YmdB
G6993-MONOMER	G6993	P0AEB7	conserved protein	YoaB
EG10725-MONOMER	EG10725	P16692	5-phospho-&alpha;-D-ribosyl 1,2-cyclic phosphate phosphodiesterase	PhnP
EG11364-MONOMER	EG11364	P26218	carbohydrate-specific outer membrane porin, cryptic	YieC, BglH
G7449-MONOMER	G7449	P0AA41	tRNA pseudouridine 65 synthase	TruC, YqcB
G7919-MONOMER	G7919	P39370	probable 9-<i>O</i>-acetyl-<i>N</i>-acetylneuraminate esterase	YjhS, NanS
EG11995-MONOMER	EG11995	P33346	conserved protein	YehI
MONOMER0-2681	G0-10459	Q2EES6	small predicted membrane protein	YohO
FPPSYN-MONOMER	EG10508	P22939		IspA
PHND-MONOMER	EG10714	P16682	phosphonate ABC transporter - periplasmic binding protein	Phn, PsiD
BIOTIN-SYN-MONOMER	EG10118	P12996	biotin synthase monomer	BioB
G6530-MONOMER	G6530	P75906	poly-&beta;-1,6-N-acetyl-D-glucosamine N-deacetylase	YcdR, HmsF, PgaB
YIHN-MONOMER	EG11840	P32135	putative transport protein, major facilitator superfamily	YihN
G6975-MONOMER	G6975	P0ACY6	conserved inner membrane protein	YeaL
EG10690-MONOMER	EG10690	P0ABF1	poly(A) polymerase I	PcnB, PAP I
EG11341-MONOMER	EG11341	P25742	lipopolysaccharide core heptosyltransferase III	WaaQ, RfaQ, HepIII
G7428-MONOMER	G7428	Q46899	Cascade subunit C	YgcJ, CasC, Cas7
G7902-MONOMER	G7902	P39354	KpLE2 phage-like element; predicted protein	YjhD
EG11973-MONOMER	EG11973	P33128	probable pilin chaperone similar to PapD	YadV, EcpD
G7899-MONOMER	G7899	P39351	KpLE2 phage-like element; predicted protein	YjgZ
EG11969-MONOMER	EG11969	P0ACS5	ZntR transcriptional activator	YhdM, ZntR
MONOMER0-2658	G0-10436	P58041	DLP12 prophage; predicted lipoprotein	RzoD
FHUD-MONOMER	EG10305	P07822	iron (III) hydroxamate ABC transporter - periplasmic binding protein	
PEPSYNTH-MONOMER	EG10759	P23538	phosphoenolpyruvate synthetase	Pps, PpsA
B2372-MONOMER	G7235	P0AA49	putative transport protein, auxin efflux carrier family	YfdV
G6505-MONOMER	G6505	P75882	putative lipoprotein	YmcA, GfcD
YHFM-MONOMER	EG12908	P45539	fructoselysine / psicoselysine transporter	YhfM, FrlA
G6954-MONOMER	G6954	P77788	5-hydroxy-CTP diphosphatase	YnjG, NudG, Orf135
EG10656-MONOMER	EG10656	P0ACH1	Nlp transcriptional regulator	SfsB, Nlp
EG11301-MONOMER	EG11301	P29009	Qin prophage; small protein	YdfB
G7406-MONOMER	G7406	P43667	L-valine efflux transporter - YgaH subunit	YgaH
G7877-MONOMER	G7877	P0AF93	enamine/imine deaminase, redox regulated chaperone	RidA, YjgF
EG11938-MONOMER	EG11938	P32701	predicted c-di-GMP-specific phosphodiesterase	PdeC, YjcC
FDNG-MONOMER	EG11227	P24183	formate dehydrogenase N, &alpha; subunit	FdnG
PD03831	EG10235	P03004	chromosomal replication initiator protein DnaA; DNA-binding transcriptional dual regulator	DnaA
B1599-MONOMER	G6857	P69210	multidrug / spermidine efflux transporter - membrane subunit MdtI	MdtI, YdgE
G6487-MONOMER	G6487	P75863	protein involved in base analog detoxification	YcbX
YGGA-MONOMER	EG11159	P11667		YggA, ArgO
G6930-MONOMER	G6930	P77739	predicted phosphotransferase/kinase	YniA
EG10605-MONOMER	EG10605	P02919	MrcB	PonB, PbpF, PBP1B, PBP1Bs
EG11268-MONOMER	EG11268	P23882	10-formyltetrahydrofolate:L-methionyl-tRNA<sup>fMet</sup> <i>N</i>-formyltransferase	Ftm, YhdD, Fmt
G7380-MONOMER	G7380	P52141	CP4-57 prophage; predicted antitoxin of the YpjF-YfjZ toxin-antitoxin system	YfjZ
G7861-MONOMER	G7861	P0AF86	predicted protein	YjfY
EG11921-MONOMER	EG11921	P32684	23S rRNA pseudouridine 2604 synthase	RluF, YjbC, ribosomal large subunit pseudouridine synthase F
MONOMER0-154	G7300	P77858	hydrogenase 4, component C	HyfC
ENTD-MONOMER	EG10262	P19925		EntD, enterobactin synthetase component D, enterochelin synthase D
PD01352	EG12301	P0ACU2	RutR DNA-binding transcriptional dual regulator	YcdC, RutR
B0260-MONOMER	G6135	Q47689		MmuP, YkfD
G6468-MONOMER	G6468	P75838	protein involved in &beta;-methylthiolation of ribosomal protein S12	YcaO
YEEF-MONOMER	EG11896	P0AA47		YeeF, PlaP
G6912-MONOMER	G6912	P77781	1,4-dihydroxy-2-naphthoyl-CoA thioesterase	MenI, YdiI
EG10559-MONOMER	EG10559	P03841	maltose regulon periplasmic protein	MolA, MalM
EG11247-MONOMER	EG11247	P55135	23S rRNA m<sup>5</sup>U1939 methyltransferase	YgcA, RumA, RlmD
G7364-MONOMER	G7364	P52128	CP4-57 prophage; predicted protein	YfjM
G7843-MONOMER	G7843	P39288	epoxyqueuosine reductase	QueG, YjeS
EG11901-MONOMER	EG11901	P33230	protein involved in maintaining chromosome integrity / Rac prophage	YdaC, RcbA
MONOMER0-1241	G0-9281		glutamate-pyruvate aminotransferase	AlaB
EG12933-MONOMER	EG12933	P64638	predicted DNA-binding transcriptional regulator	YhgG, FeoC
PD00369	EG11965	P0AF10	MtlR DNA-binding transcriptional repressor	MtlR, repressor for mtl
ASPKINIIHOMOSERDEHYDROGII-MONOMER	EG10590	P00562	MetL	MetM
G6448-MONOMER	G6448	P0AAZ0	predicted inner membrane protein	YbjO
YDCV-MONOMER	G6754	P0AFR9	putative transport protein, ABC family - membrane component	YdcV
G6895-MONOMER	G6895	P0ACX3	predicted mono-oxygenase	YdhR
EG10490-MONOMER	EG10490	P0A8S1	ArgP transcriptional activator	ArgP, IciA
EG11217-MONOMER	EG11217	P0AE91	conserved protein	YjjD, CreA
G7346-MONOMER	G7346	P52102	predicted 4Fe-4S cluster-containing protein	YfhL
G7822-MONOMER	G7822	P16683	phosphonate/organophosphate ester transporter (pseudogene)	PhnE
EG11878-MONOMER	EG11878	P0AF36	cell division factor ZapB	YiiU, ZapB
MHPELY-MONOMER	G6205	P51020		MhpE
EG12857-MONOMER	EG12857	P46126	predicted protein	YfiM
PD00266	EG10636	P0AF20	NagC DNA-binding transcriptional dual regulator	NagR, NagC, transcriptional repressor of nag (N-acetylglucosamine) operon
ARTM-MONOMER	EG11627	P0AE30	L-arginine ABC transporter - membrane subunit	
G6427-MONOMER	G6427	P75794	predicted pyruvate formate lyase activating enzyme	YbiY, PflE
YCAM	G6466	P75835	putative transport protein,  amino acid-polyamine-organocation (APC) superfamily	YcaM
G6874-MONOMER	G6874	P76182	integral membrane protein of SoxR-reducing complex	YdgO, RsxD
EG10461-MONOMER	EG10461	P0A6Z3	HtpG monomer	HtpG, C62.5, Hsp90
EG11195-MONOMER	EG11195	P0A8Y5	sugar phosphatase	YidA
G7321-MONOMER	G7321	P76576	inner membrane protein YfgM; interacts with the SecYEG translocon	YfgM
G7762-MONOMER	G6085	P0CF25	IS1 protein InsB	InsB-1
EG11850-MONOMER	EG11850	P0A8Y3	&alpha;-D-glucose-1-phosphatase	YihX, HAD4
MEND-MONOMER	EG10579	P17109		MenD
EG12709-MONOMER	EG12709	P46125	conserved inner membrane protein	YedI
PD00200	EG10503	P05827	IlvY DNA-binding transcriptional dual regulator	IlvY, positive regulator for ilvC
ARGSUCCTRAN-MONOMER	G6943	P0AE37		YdjV, AstA
G6407-MONOMER	G6407	P0AAW1	predicted DNase	YbhP
YAAJ-MONOMER	EG11555	P30143	putative transport protein YaaJ	YaaJ
G6853-MONOMER	G6853	P77559	predicted DNA-binding transcriptional regulator	YnfL
EG10424-MONOMER	EG10424	P0AES6	DNA gyrase, subunit B	NalC, ParA, PcbA, PcpA, HopA, Cou, HisU, HimB, AcrB, GyrB
EG11174-MONOMER	EG11174	P11864	predicted protein	YhaC
G7296-MONOMER	G7296	P76561	esterase	YpfH
G7742-MONOMER	G7742	P64636	purine nucleotidase	YrfG
EG11829-MONOMER	EG11829	P32173		Mob, NarB, ChlB, MobA, molybdopterin-guanine dinucleotide, protein Ar, protein FA
MALTACETYLTRAN-MONOMER	G58	P77791	maltose <i>O</i>-acetyltransferase	Maa, YlaD
EG12634-MONOMER	EG12634	P38036	Cas3 nuclease/helicase	YgcB, Cas3
OPPSYN-MONOMER	EG10017	P0AD57	octaprenyl diphosphate synthase	Cel, YhbD, IspB
APPA-MONOMER	EG10049	P07102	AppA monomer	AppA
G6382-MONOMER	G6382	P75746	predicted lactam utilization protein	YbgL
UROGENIIISYN-MONOMER	EG10430	P09126		HemD
G6834-MONOMER	G6834	P76164	Qin prophage; predicted protein	YdfW
EG10344-MONOMER	EG10344	P0ABG4	essential cell division protein FtsW; lipid II flippase	FtsW
EG11153-MONOMER	EG11153	P0A7X6	ribosome maturation protein	YfjA, RimM, 21K
G7278-MONOMER	G7278	P76548	CPZ-55 prophage; predicted protein	YffQ
G7726-MONOMER	G7726	P45543	fructoselysine 6-kinase	YhfQ, FrlD
EG11804-MONOMER	EG11804	P0A703	protein involved with the maturation of hydrogenases 1 and 2	HybF
LYSP-MONOMER	EG11337	P25737		CadR, LysP, LysP lysine  APC transporter
EG12443-MONOMER	EG12443	P38521	predicted protein	YggL
NUOM-MONOMER	EG11773	P0AFE8	NADH:ubiquinone oxidoreductase, membrane subunit M	NuoA, NuoM
ALTRO-OXIDOREDUCT-MONOMER	EG11065	P0A6L7		UxaB
G6356-MONOMER	G6356	P77359	Hsc56, co-chaperone of Hsc62	HscD, DjlC, YbeV, Hsc56
UDPNACETYLGLUCOSAMACYLTRANS-MONOMER	EG10545	P0A722	LpxA	
G6818-MONOMER	G6818	P76154	Qin prophage; cold shock gene, predicted DNA-binding transcriptional regulator	YdfK
EG10309-MONOMER	EG10309	P0ADH5	regulator for fimA	Pil, FimB
EG11131-MONOMER	EG11131	P0C077	Qin prophage; toxin of the RelE-RelB toxin-antitoxin system and cofactor to enhance the repressor activity of RelB	RelE
G7261-MONOMER	G7261	P78271	conserved protein	YfeS
G7708-MONOMER	G7708	P45760	putative protein secretion protein for export	YheH, GspI
EG11778-MONOMER	EG11778		predicted protein	YbfH
LEUD-MONOMER	EG11575	P30126	LeuD	
EG12404-MONOMER	EG12404	P0AB52	conserved protein	YchN
NRDE-MONOMER	EG20257	P39452	NrdE	
AGAX-MONOMER	EG12322	P36881	AgaX	YadI
G6330-MONOMER	G6330	P77174	conserved protein	YbdM
TYRB-MONOMER	EG11040	P04693	TyrB	
G6797-MONOMER	G6797	P77286	conserved protein	YdeU
EG10266-MONOMER	EG10266	P24180	AcrEF-TolC multidrug efflux system - membrane fusion protein	EnvC, AcrE
EG11113-MONOMER	EG11113	P0AAC6	putative carrier/transport protein; substrate or modulator of FtsH-mediated proteolysis	YccA
G7240-MONOMER	G7240	P76521	predicted inner membrane protein	YfdY
G7689-MONOMER	G7689	P0AGG8	protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD	YhdO, TldD
EG11757-MONOMER	EG11757	P0AF67	N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaE subunit	TsaE, YjeE
KETOLREDUCTOISOM-MONOMER	EG10495	P05793		IlvC
EG12378-MONOMER	EG12378	P0ADI7	predicted hydrolase	YecD
NHAB-MONOMER	EG11392	P0AFA7		NhaB
ACYLCOASYN-MONOMER	EG11530	P69451	FadD	OldD
G6312-MONOMER	G6312	P77330	bacteriophage lambda Bor protein homolog	Iss, BorD, Bor, YbcU, VboR
TREHALACYTO-MONOMER	EG12245	P62601	cytoplasmic trehalase	TreF
G6773-MONOMER	G6773	P77519	predicted lipoprotein	YddL
EG10229-MONOMER	EG10229	P15286	predicted flagella assembly protein	Flk, Div
EG11092-MONOMER	EG11092	P24251	RNA polymerase holoenzyme assembly factor Crl	Crl
G7223-MONOMER	G7223	P77656	CPS-53 (KpLE1) prophage; conserved protein	YfdK
G7669-MONOMER	G7669	P0ADW6	predicted Fe-S oxidoreductase	YhcC
EG11729-MONOMER	EG11729	P31471	predicted xylanase	YieL
IMP-DEHYDROG-MONOMER	EG10421	P0ADG7	GuaB	GuaR
EG12354-MONOMER	EG12354	P40711	peptidyl-tRNA hydrolase, ribosome rescue factor	ArfB, YaeJ
NAPD-MONOMER	EG12143	P0A9I5	signal peptide-binding chaperone for NapA	YojF, NapD
ACETOLACTSYNIII-ICHAIN-MONOMER	EG10500	P00893	IlvI	
G6291-MONOMER	G6291	P77249	predicted pilin chaperone, periplasmic	SfmC
THRESYN-MONOMER	EG11000	P00934		ThrC
G6756-MONOMER	G6756	P64453	orphan toxin	OrtT, YdcX
EG10167-MONOMER	EG10167	P15078	peptide transporter induced by carbon starvation	YbdC, CstA
EG11069-MONOMER	EG11069	P0A8P6	site-specific tyrosine recombinase	XerC
G7206-MONOMER	G7206	P76501	predicted fimbrial-like adhesin protein	YfcR
G7649-MONOMER	G7649	P45472	DNA nuclease / DNA damage response protein	YhbQ
EG11705-MONOMER	EG11705	P31447	predicted sulfatase/phosphatase	YidJ
HYBA-MONOMER	EG11799	P0AAJ8	hydrogenase 2 - [Fe-S] binding, ferredoxin-type component HybA	HydL, HybA
EG12329-MONOMER	EG12329	P37024	predicted ATP-dependent helicase	YadO, HrpB
NACGLCTRANS-MONOMER	EG10623	P17443		MurG
4OHBENZOATE-OCTAPRENYLTRANSFER-MONOMER	EG11370	P0AGK1		Cyr, UbiA
G6271-MONOMER	G6271	P77759	conserved protein, rhs-like	YlbH
TEHA-MONOMER	EG11883	P25396	tellurite resistance protein / ethidium efflux transporter	TehA
G6729-MONOMER	G6729	P76092	predicted hydrolase	YnbC
EG10119-MONOMER	EG10119	P12999	malonyl-[acp] methyltransferase	BioC
EG11022-MONOMER	EG11022	P23003	tRNA m<sup>5</sup>U54 methyltransferase	TrmA
G7188-MONOMER	G7188	P0A8W8	conserved protein	YfbU
G7632-MONOMER	G7632	P42904	<I>N</I>-acetyl-D-galactosamine PTS permease (cryptic) - AgaV subunit	YhaY, AgaV, EIIB<sup>Aga</sup>, EIIB<sup>GalNAc</sup>, Enzyme IIB<sup>Aga</sup>, Enzyme IIB<sup>GalNAc</sup>
EG11676-MONOMER	EG11676	P0A7B8	peptidase component of the HslVU protease	ClpQ, YiiC, HtpO, HslV
HISP-MONOMER	EG10452	P07109	lysine / arginine / ornithine ABC transporter / histidine ABC transporter - ATP binding subunit	
EG12303-MONOMER	EG12303	P0AFQ7	predicted metallodependent hydrolase	YcfH
MONOMER0-6	G7249	P77579	predicted PTS permease - FryC subunit	YpdG, FryC, Enzyme IIC<sup>Fry</sup>, EIIC<sup>Fry</sup>
G6247-MONOMER	G6247	P0ACJ5	predicted DNA-binding transcriptional regulator	CutR, YbaO
SUCCORNTRANSAM-MONOMER	G6944	P77581	succinylornithine transaminase	AstC, YdjW, YdhW, CstC, ArgM
G6710-MONOMER	G6710	P76078	ring 1,2-phenylacetyl-CoA epoxidase subunit	YnbF, PaaB
EG10040-MONOMER	EG10040	P00811	&beta;-lactamase; penicillin resistance	AmpA, AmpC
EG10984-MONOMER	EG10984	P0AFZ5	SOS cell division inhibitor	Suf, SfiA, SulA
G7171-MONOMER	G7171	P76474	undecaprenyl-phosphate-&alpha;-L-Ara4N flippase - ArnF subunit	YfbJ
G7611-MONOMER	G7611	P42616	conserved protein	YqjC
EG11649-MONOMER	EG11649	P30864	predicted DNA-binding transcriptional regulator  LYSR-type	YafC
GUTB-MONOMER	EG10970	P05706	sorbitol PTS permease - SrlB subunit	GutB, SrlB, enzyme IIA component of sorbitol PTS, Enzyme III<sup>sorbitol</sup>
EG12278-MONOMER	EG12278	P37671	YiaJ DNA-binding transcriptional repressor	YiaJ
G6216-MONOMER	G6216	P71311	conserved protein	YaiS
SIROHEMESYN-MONOMER	EG10188	P0AEA8	siroheme synthase subunit	CysG
G6693-MONOMER	G6693	P76071	Rac prophage; IS5 transposase and trans-activator	InsH-5, Trs5-5, Yi52_5
DXPREDISOM-MONOMER	EG12715	P45568	Dxr	YaeM, IspC
EG10942-MONOMER	EG10942	P14081	selenocysteyl-tRNA-specific translation elongation factor	FdhA, SelB
G7153-MONOMER	G7153	P76463	predicted protein	YfaQ
G7594-MONOMER	G7594	P64588	YqjI DNA-binding transcriptional repressor	YqjI
EG11603-MONOMER	EG11603	P30871	inorganic triphosphatase	YgiF
GMP-SYN-MONOMER	EG10420	P04079	GMP synthetase	GuaA
EG12257-MONOMER	EG12257	P37650	cellulose biosynthesis protein	BcsC, YhjL
MONOMER0-4245	G7125	P0CF70	IS3 element protein InsE	InsE-5
G6193-MONOMER	G6193	P75693	putative transporter, resistance to homoserine/threonine (RhtB) family	YahN
SECB	EG10937	P0AG86	SecB	
G6674-MONOMER	G6674	P64423	predicted Zn(II) transporter	YdaN
DMSC-MONOMER	EG10234	P18777	dimethyl sulfoxide reductase, chain C	DmsC
G7123-MONOMER	G7123	P76407	lipid kinase	YegS
G7572-MONOMER	G7572	Q46865	mRNA interferase, toxin of the MqsR-MqsA toxin-antitoxin system	YgiU, MqsR
EG11569-MONOMER	EG11569	P31554	outer membrane lipopolysaccharide transport and assembly complex - LptD subunit	LptD, YabG, OstA, Imp
GLYCDEH-MONOMER	EG11904	P0A9S5	GldA	
EG12233-MONOMER	EG12233	P68567	16S rRNA m<sup>2</sup>G1516 methyltransferase	RsmJ, YhiQ
MONOMER0-4229	G0-10539		InsAB' transposase	InsAB-5
G6175-MONOMER	G6175	P77379	RclR DNA-binding transcriptional activator	RclR, YkgD
RPON-MONOMER	EG10898	P24255	RNA polymerase, sigma 54 (sigma N) factor	NtrA, GlnF, RpoN, sigma N factor, sigma 54 factor, sigma N, &sigma;54
G6654-MONOMER	G6654	P77154	predicted hydrolase	YcjT
DIHYDRODIPICSYN-MONOMER	EG10205	P0A6L2	4-hydroxy-tetrahydrodipicolinate synthase	DapA, DHDPS, dihydrodipicolinate synthase
G7102-MONOMER	G7102	P71237	predicted colanic acid biosynthesis glycosyl transferase	WcaC
EG10899-MONOMER	EG10899	P0A800	RNA polymerase, &omega; subunit	SpoS, RpoZ
G7549-MONOMER	G7549	Q46841	predicted inner membrane protein	YghQ
EG11536-MONOMER	EG11536	P60872	putative transport protein, aspartate:alanine exchanger family	YibE, YidE
GLUTAMIDOTRANS-MONOMER	EG10450	P60595	imidazole glycerol phosphate synthase, HisH subunit	HisH, hisH enzyme
EG12208-MONOMER	EG12208		predicted protein of C-N hydrolase superfamily, N-terminal fragment	YbeH
EG12177-MONOMER	EG12177	P69488	copper binding protein CutA	CutA
G6156-MONOMER	G6156	P77324	aldehyde dehydrogenase, FAD-binding subunit	YagS, PaoB
RIBAZOLEPHOSPHAT-MONOMER	G6349	P52086	predicted adenosylcobalamin phosphatase/&alpha;-ribazole phosphatase	PhpB, CobC
G6634-MONOMER	G6634	P77766	RNA/ssDNA exonuclease 5' &rarr; 3' specific	TrpH, YciV, RNase AM
DCYSDESULF-MONOMER	G7038	P76316	D-cysteine desulfhydrase	YedO, DcyD
G7084-MONOMER	G7084	P76364	CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system	CbeA, YeeU
EG10878-MONOMER	EG10878	P0AG44	50S ribosomal subunit protein L17	RplQ
G7530-MONOMER	G7530	P52061		YggV, RdgB
EG11514-MONOMER	EG11514	P28721	periplasmic protein	OssB, GltF
GLTS-MONOMER	EG10406	P0AER8	glutamate:sodium symporter	GltC, GltS
EG12182-MONOMER	EG12182	P0ADA5	predicted lipoprotein	YajG
EG12146-MONOMER	EG12146	P0A894	RNase adaptor protein	RapZ, YhbJ
MONOMER0-2878	G0-10651	C1P618	small protein	YrbN
G6137-MONOMER	G6137	P75681	AfuB pseudogene; CP4-6 prophage; non-functioning membrane subunit of ferric ion ABC transporter	AfuB, FbpB
R-3-HYDROXYPALMITOYL-ACP	EG50003		(3<i>R</i>)-3-hydroxypalmitoyl-ACP	B1094, AcpP, (3<i>R</i>)-3-hydroxypalmitoyl-[acyl-carrier protein], (<i>R</i>)-3-hydroxypalmitoyl-[acyl-carrier protein], (3<i>R</i>)-3-hydroxyhexadecanoyl-[acyl-carrier protein], (<i>R</i>)-3-hydroxyhexadecanoyl-[acyl-carrier protein]
G6616-MONOMER	G6616	P0AB43	conserved protein	YcgL
CYSP-MONOMER	EG10195	P16700	sulfate / thiosulfate ABC transporter - periplasmic binding protein CysP	
G7063-MONOMER	G7063	P76346	Mlc titration factor	YeeI, MtfA
EG10860-MONOMER	EG10860	P0A7Y4	RNase HI, degrades RNA of DNA-RNA hybrids, participates in DNA replication	Sin, Cer, Rnh, SdrA, HerA, DasF, RnhA
G7513-MONOMER	G7513	P67603	conserved protein	YqfB
EG11489-MONOMER	EG11489	P28307	curlin, major subunit	CsgA
GDPMANDEHYDRA-MONOMER	EG11787	P0AC88	GDP-mannose 4,6-dehydratase	YefN, YefA, Gmd
EG12117-MONOMER	EG12117	P0A917	outer membrane protein X	YbiG, OmpP, OmpX
MONOMER0-2855	G0-10629	C1P617	toxic peptide IbsE	IbsE
G6118-MONOMER	G6118	Q47158	predicted acyltransferase with acyl-CoA N-acyltransferase domain	YafP
CTPSYN-MONOMER	EG10810	P0A7E5	PyrG	
